Date,Open,High,Low,Close,Volume
2012-02-02,48.4326,48.455,48.0011,48.1775,11275846.96487
2012-02-03,48.4227,48.4934,48.1344,48.2178,12302166.268223
2012-02-06,48.0686,48.1688,47.7804,47.8814,12982178.878388
2012-02-07,47.8255,48.0305,47.755,47.9383,12590594.232179
2012-02-08,47.8893,48.0011,47.8118,47.9216,9377069.9846953
2012-02-09,47.9216,48.0011,47.6107,47.6628,14888860.788336
2012-02-10,47.5215,47.5725,47.193,47.4461,18998497.338023
2012-02-13,47.6725,47.7089,47.4489,47.5088,13154734.154637
2012-02-14,47.5627,47.6401,47.2547,47.4568,12223588.084723
2012-02-15,47.4332,47.7079,47.3587,47.4842,12284702.410213
2012-02-16,47.4461,47.8618,47.3352,47.6852,11156234.935383
2012-02-17,47.9049,47.953,47.6029,47.7363,12331135.71481
2012-02-21,47.9127,47.9216,47.5597,47.7717,11002565.017674
2012-02-22,47.7717,47.9941,47.6461,47.7403,11096379.973707
2012-02-23,47.8823,48.5139,47.6705,47.8196,12243856.194137
2012-02-24,48.0088,48.0088,47.5686,47.7637,14140889.439805
2012-02-27,47.6147,47.897,47.4371,47.755,11501790.089197
2012-02-28,47.8755,48.4787,47.7961,48.2982,15629245.362164
2012-02-29,48.2962,48.358,47.956,48.2236,15505950.075924
2012-03-01,48.2482,48.359,47.897,48.0402,11894319.003332
2012-03-02,47.9687,48.0716,47.8481,47.9941,8183298.1229178
2012-03-05,47.9383,48.1344,47.8255,48.1,10261178.051437
2012-03-06,47.7637,47.9687,47.5686,47.6852,12835198.374935
2012-03-07,47.6225,47.7637,47.5146,47.6461,10043889.356804
2012-03-08,48.1561,48.2256,47.9737,48.0539,15264320.479112
2012-03-09,48.0472,48.1628,47.8618,47.9737,11350596.070545
2012-03-12,47.8618,48.2756,47.8255,48.2403,9830671.4154803
2012-03-13,48.4787,48.4934,48.1893,48.4099,13338614.527645
2012-03-14,48.3217,48.4453,48.1815,48.2256,12971665.484946
2012-03-15,48.1167,48.4453,48.0539,48.2178,15351149.280104
2012-03-16,48.3139,48.5061,48.0226,48.257,23895965.375549
2012-03-19,48.1275,48.3668,48.0913,48.3217,9880732.9115294
2012-03-20,48.1972,48.2619,47.9874,48.1344,10472904.131014
2012-03-21,48.1344,48.2178,47.897,47.9874,10579567.657111
2012-03-22,47.8755,47.9383,47.7216,47.7637,14333424.242505
2012-03-23,47.7804,47.953,47.6999,47.8334,10880338.406153
2012-03-26,48.0853,48.359,48.0402,48.2884,11476035.844309
2012-03-27,48.4099,48.5375,48.3286,48.462,14471766.63191
2012-03-28,48.4541,48.6267,48.2982,48.6267,13907455.395183
2012-03-29,48.3737,48.5639,48.3139,48.5639,12892252.144392
2012-03-30,48.6326,49.0386,48.5963,48.8738,15260114.102008
2012-04-02,48.9386,49.1278,48.7728,49.0621,11856663.515491
2012-04-03,48.9955,49.0229,48.5375,48.818,12318869.409308
2012-04-04,48.6198,48.6836,48.4306,48.4541,12728893.793016
2012-04-05,48.359,48.4453,48.2335,48.4169,10691673.470387
2012-04-09,48.1414,48.3286,48.0786,48.108,7219472.8367432
2012-04-10,48.0226,48.0629,47.544,47.5725,17252120.714468
2012-04-11,47.9383,47.9383,47.394,47.5215,14080928.426438
2012-04-12,47.4626,47.5343,47.1851,47.5343,17708574.323861
2012-04-13,47.3803,47.4264,47.0684,47.0851,15150368.958549
2012-04-16,47.2185,47.544,47.1753,47.4097,14173922.501606
2012-04-17,47.595,47.6304,46.8841,47.5863,24726925.230243
2012-04-18,47.3519,47.3676,46.7733,46.8752,27757159.527106
2012-04-19,46.8468,47.0851,46.5055,46.7056,20497705.203448
2012-04-20,46.8468,47.4019,46.8331,47.2116,19325892.159749
2012-04-23,47.0518,47.193,46.9047,46.9586,13660047.001024
2012-04-24,47.0939,47.2704,46.9508,47.2567,12176463.404689
2012-04-25,47.394,47.8529,47.3028,47.7403,15064250.907822
2012-04-26,47.7303,48.1414,47.6147,47.9794,12334211.213803
2012-04-27,48.1275,48.2619,47.9284,48.0472,13328148.04168
2012-04-30,48.0539,48.4541,48.0472,48.2403,15333804.730244
2012-05-01,48.0963,48.4306,48.0178,48.3286,13641357.430218
2012-05-02,48.2884,48.4099,48.0472,48.4099,11267943.054824
2012-05-03,48.463,48.5218,48.2393,48.4169,14079555.872842
2012-05-04,48.3041,48.3805,47.9755,47.9755,13902516.85353
2012-05-07,47.8529,48.1815,47.8048,48.0128,11319322.039168
2012-05-08,47.9284,48.1461,47.8334,48.1461,16858869.833062
2012-05-09,47.8638,48.0766,47.6107,47.6304,14376327.249518
2012-05-10,48.0265,48.0579,47.7146,47.8491,10394009.831901
2012-05-11,47.7403,48.1521,47.595,47.6785,51044597.249532
2012-05-14,47.4461,47.497,47.0998,47.3744,53559061.391593
2012-05-15,47.2018,47.5283,46.988,47.1371,11470718.98365
2012-05-16,47.2734,47.3725,47.0184,47.2136,13519935.383917
2012-05-17,47.2136,47.4234,47.037,47.0949,9292496.8215596
2012-05-18,47.3244,47.3568,46.7498,46.9439,18598126.717236
2012-05-21,46.8752,47.294,46.8675,47.0312,11856749.172625
2012-05-22,46.9822,47.2734,46.9283,47.0704,11348559.674162
2012-05-23,46.9822,47.2459,46.5909,46.8841,15207162.697421
2012-05-24,47.0537,47.393,46.989,47.2136,11623915.747667
2012-05-25,47.0459,47.1253,46.6075,46.7723,14980228.397689
2012-05-29,47.0184,47.0871,46.6144,46.8321,13487378.534991
2012-05-30,46.6458,46.6899,46.3899,46.5457,12582898.346601
2012-05-31,46.6585,47.0459,46.4958,46.7115,17775196.199106
2012-06-01,46.4203,46.6213,46.1732,46.224,16122779.332928
2012-06-04,46.4203,46.7262,46.3084,46.6458,12301055.784668
2012-06-05,46.5095,46.6723,46.3899,46.5457,12729088.561022
2012-06-06,46.4584,46.989,46.3084,46.989,30721672.368356
2012-06-07,47.2734,47.2861,46.7723,46.989,17295468.322793
2012-06-08,46.7939,47.1636,46.637,47.1253,15035183.567369
2012-06-11,47.1195,47.1597,46.4721,46.4791,16340491.214592
2012-06-12,46.5095,47.3411,46.2634,47.1969,35624887.591668
2012-06-13,48.0676,48.4089,47.2734,48.2236,131565262.24243
2012-06-14,48.1451,49.1955,48.0963,48.9728,45862551.740158
2012-06-15,49.3063,49.4574,49.014,49.3906,34738798.193844
2012-06-18,49.2494,49.6741,49.2494,49.6073,34415828.990697
2012-06-19,49.6828,50.0976,49.6495,49.9212,31561836.286019
2012-06-20,49.9673,50.13,49.7269,50.13,28407235.988746
2012-06-21,49.7917,50.1076,49.5024,49.6741,32805137.345943
2012-06-22,49.8751,50.1076,49.7692,49.8545,25355309.022755
2012-06-25,49.5779,49.8545,49.4868,49.7563,17491503.850974
2012-06-26,49.8015,49.8996,49.6918,49.6995,14835034.457312
2012-06-27,49.6495,50.2811,49.6495,50.0114,25135054.959729
2012-06-28,49.9143,50.13,49.7152,50.0859,16186201.30239
2012-06-29,50.3556,50.6556,50.2968,50.5488,24438685.915927
2012-07-02,50.4459,50.8792,50.3851,50.8792,16777484.338975
2012-07-03,50.8488,50.9694,50.6695,50.9096,11897969.628795
2012-07-05,50.8194,50.9911,50.7164,50.7164,15847829.11108
2012-07-06,50.5145,50.791,50.4017,50.6067,13040838.719103
2012-07-09,50.6842,50.8488,50.6017,50.7164,16687390.369623
2012-07-10,50.8557,50.9537,50.6842,50.791,17176351.88101
2012-07-11,50.9009,50.9617,50.6695,50.8037,16072748.428713
2012-07-12,50.5949,50.9694,50.4606,50.6615,22030903.655063
2012-07-13,50.7214,51.4333,50.6763,51.3344,17693347.748607
2012-07-16,51.2294,51.4196,51.148,51.2175,17269713.05818
2012-07-17,50.7587,51.7629,50.587,51.6256,32347807.790383
2012-07-18,51.4333,51.9726,51.3725,51.9041,20875141.126667
2012-07-19,51.8138,52.1512,51.6109,52.0237,18042097.709563
2012-07-20,51.8894,51.8962,51.1391,51.3491,18664622.146235
2012-07-23,50.9832,51.1097,50.6154,50.9617,15732876.217835
2012-07-24,50.9537,51.0695,50.13,50.3928,16233468.744314
2012-07-25,50.6341,50.892,50.4222,50.5282,13207499.968767
2012-07-26,51.1029,51.6109,51.0362,51.4333,22022388.928076
2012-07-27,51.5892,52.1364,51.5471,52.0168,18732332.071024
2012-07-30,51.9041,52.1149,51.7472,51.9649,11199615.174999
2012-07-31,51.8138,52.0472,51.7021,51.7923,13784578.197336
2012-08-01,51.9883,52.1884,51.8138,51.9109,15612540.181623
2012-08-02,51.4834,51.6109,50.892,51.2175,18091111.94518
2012-08-03,51.6109,51.8668,51.5471,51.7168,14566133.260673
2012-08-06,51.7629,51.8825,51.4598,51.5078,11658627.2814
2012-08-07,51.4834,51.5805,51.0362,51.096,15060169.957236
2012-08-08,51.096,51.298,51.044,51.1391,8784889.587661
2012-08-09,51.1244,51.3638,51.0038,51.1186,10377067.054787
2012-08-10,50.9694,51.4108,50.9694,51.3568,10217556.136337
2012-08-13,51.1705,51.2912,51.0038,51.2245,9621682.2852728
2012-08-14,51.4333,51.4412,51.2519,51.3568,10983104.532664
2012-08-15,51.2598,51.5078,51.1029,51.1391,12495021.265449
2012-08-16,51.2098,51.2175,50.892,51.0283,18067390.017765
2012-08-17,50.9694,51.0116,50.5145,50.7283,16037196.639289
2012-08-20,50.7283,50.7587,50.6341,50.6556,16900171.867455
2012-08-21,50.6508,51.0695,50.5949,50.7164,12636979.609571
2012-08-22,50.6017,50.8273,50.5282,50.692,11000571.449859
2012-08-23,50.7283,50.841,50.5488,50.6842,12112210.357085
2012-08-24,50.7508,51.2215,50.6998,51.0392,14963033.747813
2012-08-27,50.9931,51.3127,50.9499,50.9567,11603607.86887
2012-08-28,50.8214,51.1137,50.7508,50.9724,8941094.5486389
2012-08-29,50.7989,51.2146,50.6331,50.8635,12727321.372775
2012-08-30,50.7596,50.8939,50.4713,50.744,12811481.546158
2012-08-31,50.9263,51.2656,50.7076,50.9116,13446037.750941
2012-09-04,50.9567,50.9931,50.5645,50.7842,11128996.986574
2012-09-05,50.9195,51.2431,50.692,50.791,12272831.75909
2012-09-06,51.1215,51.5078,51.0312,51.2215,17317973.714964
2012-09-07,51.3206,51.3471,50.9784,51.2499,11129974.905517
2012-09-10,51.3334,51.6961,51.2146,51.4755,15154415.238392
2012-09-11,51.6196,51.7569,51.4755,51.4911,11684202.054197
2012-09-12,51.6196,51.6904,51.3628,51.4549,10901174.503942
2012-09-13,51.3471,52.2228,51.3411,52.0885,17226435.81107
2012-09-14,52.0286,52.0286,51.4029,51.6961,17254328.425117
2012-09-17,51.7118,51.8697,51.3411,51.5334,15342592.744278
2012-09-18,51.4029,51.8471,51.3961,51.7569,10679261.343813
2012-09-19,51.907,52.0374,51.7942,51.7942,13127138.281375
2012-09-20,51.652,52.0885,51.5902,52.0197,11528773.106062
2012-09-21,52.1345,52.3679,51.9766,52.1414,25263644.672617
2012-09-24,52.005,52.2473,51.9521,52.0972,12029316.685608
2012-09-25,52.106,52.5778,52.106,52.3375,15397536.696951
2012-09-26,52.4739,52.4739,52.0658,52.0972,13207375.561978
2012-09-27,52.1639,52.361,52.013,52.106,10931004.600777
2012-09-28,51.9208,52.1266,51.7188,52.0286,13633248.554889
2012-10-01,52.0885,52.4365,52.0374,52.1953,12780413.499795
2012-10-02,52.1875,52.3091,51.8256,52.0658,13327647.355339
2012-10-03,52.2384,52.3375,51.8913,52.0972,11338050.359631
2012-10-04,52.1718,52.4739,52.106,52.3012,12446769.786214
2012-10-05,52.4425,52.6572,52.3375,52.5856,12489475.985765
2012-10-08,52.5483,52.5856,52.2228,52.4287,8536449.2289862
2012-10-09,51.8089,52.0728,51.4186,51.652,20351580.251605
2012-10-10,51.6276,51.7118,51.3274,51.5078,14185720.752054
2012-10-11,51.499,51.5668,51.2352,51.3206,12589732.562203
2012-10-12,51.4755,51.7255,51.1931,51.3206,11503684.743418
2012-10-15,51.4755,52.0885,51.3961,51.7942,19694579.838319
2012-10-16,52.3228,52.6974,52.1119,52.514,18131564.54633
2012-10-17,52.6494,53.7428,52.514,53.6075,35128320.950476
2012-10-18,53.5074,54.9205,53.4712,54.7558,44490155.182365
2012-10-19,54.4439,54.544,54.1566,54.2547,24358369.096557
2012-10-22,54.2027,54.5802,53.8536,54.1948,18586693.529334
2012-10-23,53.7349,54.0086,53.2515,53.5211,14683265.31219
2012-10-24,53.6005,53.7555,53.3564,53.4094,11353269.796791
2012-10-25,53.6142,54.0281,53.6005,53.7144,12811102.207424
2012-10-26,53.6075,53.8477,53.2759,53.53,11874072.308201
2012-10-31,53.6888,53.7947,53.2132,53.4712,13179097.490828
2012-11-01,53.683,54.288,53.479,53.984,14869161.687025
2012-11-02,54.137,54.137,53.479,53.53,10525038.733645
2012-11-05,53.4996,53.6075,53.2044,53.4496,9104934.2115278
2012-11-06,53.6075,54.0742,53.5211,53.6142,10499629.156749
2012-11-07,53.3721,53.6005,52.6268,53.1083,16846621.882661
2012-11-08,52.9631,53.1691,52.5856,52.5856,16758104.41246
2012-11-09,52.5208,53.0475,52.4218,52.7543,13922345.46027
2012-11-12,52.6905,52.8905,52.3306,52.6091,12929381.452697
2012-11-13,52.5208,52.9356,52.3993,52.4807,10920028.250922
2012-11-14,52.5709,52.6729,52.1189,52.3012,13869456.259079
2012-11-15,52.0885,52.2473,51.8854,52.1502,15634775.34593
2012-11-16,51.9992,52.3012,51.7255,52.2384,18903150.75086
2012-11-19,52.5061,52.7052,52.1266,52.2865,16340421.873102
2012-11-20,52.2924,52.6425,52.2041,52.6003,13058468.792742
2012-11-21,52.5709,52.7621,52.4365,52.5425,10118768.987635
2012-11-23,52.62,52.9837,52.5208,52.9837,7155115.7769048
2012-11-26,52.715,52.9366,52.4199,52.6277,12977692.076143
2012-11-27,52.563,52.6729,52.3522,52.414,11504945.126958
2012-11-28,52.3356,52.8454,52.2531,52.7817,13106529.582882
2012-11-29,52.9171,52.975,52.5915,52.7229,12930515.389991
2012-11-30,52.8534,53.2565,52.6915,53.1132,17700892.714472
2012-12-03,53.1671,53.2565,52.8297,53.0524,13037285.987507
2012-12-04,52.9994,53.6917,52.9024,53.2104,18744938.965605
2012-12-05,53.2662,53.5477,52.9994,53.2956,14489385.488544
2012-12-06,53.5791,53.5791,53.1671,53.3554,12418452.965409
2012-12-07,53.3495,53.7164,53.2104,53.6623,13156469.731324
2012-12-10,53.5153,53.9271,53.5153,53.7742,12734991.765158
2012-12-11,54.0252,54.5538,53.8909,54.1566,19422847.877353
2012-12-12,54.24,54.3626,53.9595,54.0507,15469700.792696
2012-12-13,54.0066,54.0791,53.7908,53.8909,11605161.934011
2012-12-14,53.7908,53.9722,53.6917,53.8448,13474536.083293
2012-12-17,53.9595,54.2175,53.9114,54.035,18805897.272742
2012-12-18,54.1282,54.1566,53.7084,54.0438,21470592.810429
2012-12-19,54.0124,54.3174,53.7977,53.7977,15578064.205008
2012-12-20,53.883,54.0066,53.6917,53.8909,15460085.779431
2012-12-21,53.7458,53.8909,53.3623,53.5231,29085570.126979
2012-12-24,53.5653,53.6222,53.2749,53.3347,6572691.1155701
2012-12-26,53.2809,53.5948,53.2269,53.4496,10157880.64675
2012-12-27,53.4182,53.6222,53.1671,53.3868,14047938.193204
2012-12-28,53.1985,53.3721,52.8768,52.9249,12723100.719481
2012-12-31,52.7386,53.4005,52.6915,53.3937,16766682.36257
2013-01-02,54.0203,54.0948,53.5477,53.9595,16903501.278667
2013-01-03,54.0654,54.0791,53.6623,53.883,12601078.053516
2013-01-04,54.1566,54.6371,54.0869,54.4989,15274577.920882
2013-01-07,54.4616,54.4822,54.2233,54.3841,9910409.0294691
2013-01-08,54.3174,54.5753,54.2713,54.392,12906302.973513
2013-01-09,54.5675,54.7264,54.4616,54.6371,10073573.632566
2013-01-10,54.694,55.1314,54.646,54.9863,15611355.257939
2013-01-11,54.9863,55.2825,54.9656,55.1128,10196580.335841
2013-01-14,55.2972,55.4442,55.1235,55.2688,9696648.5929652
2013-01-15,55.0324,55.1756,54.8391,55.1235,10233714.742786
2013-01-16,55.0391,55.4678,55.0324,55.2825,11526669.407645
2013-01-17,55.5149,55.6128,55.1235,55.5256,13879163.047845
2013-01-18,55.5256,55.7806,55.4442,55.7806,17807005.587568
2013-01-22,55.5423,55.7619,55.1589,55.3697,15059711.079734
2013-01-23,55.2401,55.5335,55.2,55.4912,13332152.512685
2013-01-24,55.5814,55.7806,55.4835,55.6776,12300938.515973
2013-01-25,55.7031,56.3111,55.6502,56.3052,13681989.503459
2013-01-28,56.3346,56.365,55.9287,56.0748,12368321.108144
2013-01-29,56.1139,56.8358,56.0924,56.6808,16266144.901391
2013-01-30,56.7083,56.9721,56.3729,56.4366,12139173.999122
2013-01-31,56.4278,56.6386,56.1984,56.3052,13722673.582816
2013-02-01,56.4709,56.6877,56.4278,56.5013,13153990.773084
2013-02-04,56.1229,56.5592,56.0316,56.4504,12079139.565356
2013-02-05,56.7602,56.9897,56.724,56.869,13431543.340234
2013-02-06,56.8015,57.4251,56.7602,57.4251,15864526.133798
2013-02-07,56.9897,57.281,56.8827,57.1702,12863582.497774
2013-02-08,57.2594,57.5928,56.9231,57.4958,10704033.590845
2013-02-11,57.3418,57.5075,57.1632,57.4379,7479391.251343
2013-02-12,57.4457,57.7811,57.4457,57.7389,9976220.2211261
2013-02-13,57.7321,57.7889,57.4075,57.6291,10522383.362498
2013-02-14,57.5075,57.9586,57.4163,57.7458,12710854.808536
2013-02-15,57.6732,58.0116,57.5164,58.0116,13823271.768061
2013-02-19,57.9115,58.6519,57.8595,58.6225,12797489.861248
2013-02-20,58.4922,58.6304,58.3008,58.3871,10316089.372821
2013-02-21,58.2479,58.6646,58.1793,58.551,12427154.302581
2013-02-22,58.6529,58.7294,58.3293,58.542,11166566.81728
2013-02-25,58.7127,58.8599,58.0233,58.0233,13810631.222463
2013-02-26,58.2607,58.6137,57.9674,58.1606,13992348.752842
2013-02-27,58.1077,58.697,58.0449,58.5951,10654569.655276
2013-02-28,58.5283,58.7294,58.4341,58.4341,15383069.818895
2013-03-01,58.191,58.9412,58.1449,58.8893,12410375.701641
2013-03-04,58.9834,59.3345,58.9137,59.2757,16447363.784885
2013-03-05,59.5502,59.6629,59.456,59.6277,12242026.802496
2013-03-06,59.6502,59.6905,59.2914,59.4208,11117405.740864
2013-03-07,59.5943,59.8581,59.5718,59.6963,10414916.290908
2013-03-08,59.7659,60.0563,59.6552,60.0316,11142172.889256
2013-03-11,59.8267,60.2877,59.7659,60.2259,11471241.084274
2013-03-12,60.272,60.418,60.0473,60.3171,11449514.764131
2013-03-13,60.2877,60.4013,60.0406,60.3092,10402560.249362
2013-03-14,60.4013,60.7319,60.2631,60.7319,13219865.187863
2013-03-15,60.3632,60.8408,60.3632,60.8015,23837766.451792
2013-03-18,60.4407,60.8015,60.425,60.5112,10427119.373287
2013-03-19,60.6407,60.7241,60.272,60.5476,9241715.3976957
2013-03-20,60.7947,61.1222,60.7858,61.0006,10421158.044667
2013-03-21,60.7446,61.0388,60.4788,60.6632,10988060.409689
2013-03-22,60.7378,61.2242,60.6701,61.2242,8958678.7345283
2013-03-25,61.2928,61.3771,61.0134,61.1781,12524889.092212
2013-03-26,61.3693,62.101,61.3095,62.0763,16518869.136482
2013-03-27,61.8538,62.4607,61.6301,62.3979,13941012.597065
2013-03-28,62.4754,62.6432,62.1528,62.5971,14763238.483297
2013-04-01,62.4607,62.9394,62.4059,62.9021,9610952.7095406
2013-04-02,62.9394,63.4865,62.8785,63.4865,13470994.568702
2013-04-03,63.5287,63.6865,62.6265,63.01,15963185.816528
2013-04-04,63.0923,63.5121,62.8952,63.2747,13419618.64354
2013-04-05,62.801,63.0413,62.6687,62.9883,11177011.888962
2013-04-08,62.3648,62.4882,61.6605,62.2754,20621429.795083
2013-04-09,62.3912,62.7648,62.3735,62.5902,11868690.184964
2013-04-10,62.8315,63.1119,62.7579,62.9736,9876524.4949691
2013-04-11,63.0678,63.6965,63.0178,63.2051,12871549.630943
2013-04-12,63.1502,63.5287,63.0923,63.5287,9102047.3621742
2013-04-15,63.5121,63.7934,62.7325,62.7325,16131474.551734
2013-04-16,63.2119,64.1387,63.01,64.0652,16437486.701579
2013-04-17,63.972,64.8231,63.9474,64.4172,17834633.072391
2013-04-18,64.4996,64.7231,63.7493,63.8671,12922010.860282
2013-04-19,64.119,64.932,64.0866,64.8702,14050286.626287
2013-04-22,64.9467,65.2075,64.6466,65.1321,9103778.8599497
2013-04-23,65.2546,65.7862,64.4937,65.6086,11698869.818627
2013-04-24,65.8206,65.8283,64.7094,64.7947,12349363.34893
2013-04-25,64.9105,65.5999,64.7555,65.4322,11317399.852298
2013-04-26,65.494,65.639,65.1164,65.3557,8837421.8841283
2013-04-29,65.2783,65.9432,65.1928,65.7068,10471303.158395
2013-04-30,65.5625,65.798,65.1762,65.44,15761083.927767
2013-05-01,64.8791,65.3615,64.4005,64.6722,16037158.90936
2013-05-02,64.832,65.4233,64.6241,65.3851,11292137.116202
2013-05-03,65.6704,66.0264,65.6086,65.8372,12004133.488279
2013-05-06,65.8607,65.8607,64.9193,65.0193,11482215.394676
2013-05-07,65.1624,65.6988,64.9771,65.6704,11805626.139953
2013-05-08,65.6313,65.7235,65.2075,65.6166,10477510.241409
2013-05-09,65.6086,65.791,65.2312,65.3782,10865206.665582
2013-05-10,65.4851,65.845,65.3998,65.845,9892438.36675
2013-05-13,65.6911,66.0794,65.5999,65.9165,8637013.7632145
2013-05-14,65.845,66.862,65.845,66.7737,13497412.656375
2013-05-15,66.7512,67.4739,66.7512,67.2906,17511616.961766
2013-05-16,67.0493,67.3895,66.8463,67.1424,12297599.927211
2013-05-17,67.1581,67.7171,67.114,67.6356,14899219.183156
2013-05-20,67.6426,67.7171,67.4209,67.572,9424147.7572515
2013-05-21,67.52,68.0544,67.4062,68.0191,13154067.252667
2013-05-22,68.1015,69.0939,67.7171,67.9171,18009132.969524
2013-05-23,67.3857,68.0485,67.2993,67.4632,18675764.711719
2013-05-24,67.1443,67.3219,66.9022,67.159,13431405.676984
2013-05-28,67.7161,68.2996,67.5103,67.773,10833791.911772
2013-05-29,67.3621,67.4248,65.8607,66.2559,15347522.10838
2013-05-30,66.3029,66.7649,66.2815,66.5217,10084635.639555
2013-05-31,66.2824,66.5246,65.1174,65.1174,17200601.007689
2013-06-03,65.1958,65.5292,64.4917,65.5292,15215944.593089
2013-06-04,65.5361,65.7783,64.6379,65.0566,12890942.813918
2013-06-05,64.9105,65.7538,64.578,64.731,12719067.696099
2013-06-06,64.6613,65.3361,63.9347,65.3361,13795505.600257
2013-06-07,65.7225,65.8951,65.288,65.6822,11516740.318223
2013-06-10,65.7626,66.3029,65.5449,65.8607,10958477.086979
2013-06-11,65.5685,65.7705,65.0801,65.5117,11591773.92795
2013-06-12,65.8951,66.1412,64.7467,64.779,10875896.47193
2013-06-13,64.6712,65.7225,64.2662,65.6822,11082995.026828
2013-06-14,65.5292,66.1245,65.491,65.6822,8217851.5988435
2013-06-17,66.0411,66.8463,65.7362,66.2383,10896414.414652
2013-06-18,66.3304,66.8678,66.2383,66.806,9351633.8948771
2013-06-19,66.861,66.9119,65.5979,65.643,10714693.825087
2013-06-20,65.1449,65.3272,63.5268,63.9112,19615496.889566
2013-06-21,64.2064,65.2262,63.818,64.3594,26783693.734471
2013-06-24,64.1417,65.993,64.0582,65.4518,19103277.426905
2013-06-25,65.8784,66.2079,65.3979,66.0264,14531825.539142
2013-06-26,66.4874,67.5474,66.4805,67.2925,15469500.92605
2013-06-27,67.7083,67.9348,66.9022,67.0767,11492799.149334
2013-06-28,67.0855,67.5935,66.4128,66.4197,15380952.864017
2013-07-01,66.3109,67.7936,66.1412,67.013,12805532.454273
2013-07-02,67.0267,67.4543,66.6893,66.9698,11083457.983241
2013-07-03,67.0855,67.3287,66.6021,67.1316,4664921.1560776
2013-07-05,67.7495,67.9789,67.2395,67.9711,6985345.3772301
2013-07-08,68.1447,68.841,68.0485,68.5271,15579419.423231
2013-07-09,68.5772,68.9095,68.3536,68.7537,12086418.382271
2013-07-10,68.7537,69.2184,68.7017,69.0331,9135889.0681075
2013-07-11,69.4725,69.5667,68.8477,69.3646,11558600.143714
2013-07-12,69.3823,69.6108,69.1419,69.6108,9815463.1953251
2013-07-15,69.553,70.2482,69.4361,69.9284,17251022.467646
2013-07-16,70.4266,70.9042,69.7235,69.9284,14753263.506123
2013-07-17,70.0687,70.3717,69.5293,69.7235,16592683.151779
2013-07-18,69.8765,70.356,69.6676,69.749,10767848.155503
2013-07-19,69.8058,71.3789,69.6598,71.3445,16167344.496228
2013-07-22,71.2307,71.6024,70.866,71.3847,12819747.459568
2013-07-23,71.4701,71.8329,71.2544,71.4925,10946668.63925
2013-07-24,71.6691,71.678,70.9748,71.4446,8850223.5467156
2013-07-25,71.1689,71.7495,70.9748,71.6103,9525950.2410082
2013-07-26,71.4142,71.8888,70.8974,71.8074,11200683.849715
2013-07-29,71.6525,72.2428,71.6397,72.1035,10245874.996597
2013-07-30,72.3055,72.6919,71.9555,72.0731,11457568.57416
2013-07-31,72.1192,73.0392,72.0869,72.3272,14692773.254039
2013-08-01,72.8381,73.0254,72.4899,72.537,14347826.877712
2013-08-02,72.3743,73.0155,72.2889,73.0155,10992148.498371
2013-08-05,72.7537,72.947,72.2751,72.5625,9298034.9631488
2013-08-06,72.6224,72.6685,72.3272,72.5684,8292986.1616201
2013-08-07,72.4057,72.738,72.3055,72.4526,11713231.664723
2013-08-08,72.9244,73.0008,71.7191,72.2036,14336647.602027
2013-08-09,72.2428,72.2428,70.9955,71.4446,15688314.113718
2013-08-12,71.2307,71.7652,70.9808,71.1689,14236733.654124
2013-08-13,71.0837,72.2124,70.9808,71.9487,13056216.21407
2013-08-14,71.777,71.9035,70.0147,70.1608,16441343.312054
2013-08-15,69.8686,69.9383,68.9175,69.2744,15533965.057305
2013-08-16,68.9479,69.4646,68.6673,69.1342,18228529.441484
2013-08-19,69.2097,70.5875,69.1175,69.9696,11229887.833692
2013-08-20,70.0442,70.8974,69.4137,69.4137,11064470.651922
2013-08-21,69.2097,69.3332,68.5997,68.6938,10265090.74694
2013-08-22,68.6595,68.8694,68.1682,68.2741,9297430.2645736
2013-08-23,68.5301,68.9272,67.9692,68.9066,9898475.1552252
2013-08-26,68.8664,68.9626,68.1093,68.2192,8627863.745818
2013-08-27,67.7838,67.869,66.9973,67.1581,12755058.988199
2013-08-28,67.3091,67.7367,66.9346,67.4395,11328295.643658
2013-08-29,67.3484,67.9151,67.0188,67.4729,7401988.8139771
2013-08-30,67.6366,67.6366,66.909,67.3484,9586542.4658719
2013-09-03,67.7191,68.0437,67.0493,67.3562,9739407.8183605
2013-09-04,67.3866,67.9946,67.2238,67.7288,10857887.059555
2013-09-05,67.8083,67.9388,67.5111,67.8358,7257319.0136801
2013-09-06,67.9769,68.5222,67.0248,67.9308,12879983.799435
2013-09-09,68.1093,68.2741,67.8162,68.2427,8755419.4547333
2013-09-10,68.6977,69.038,68.4703,68.9988,11109760.841675
2013-09-11,69.0782,69.5764,68.7036,69.547,10390903.741074
2013-09-12,69.6128,69.8098,69.2734,69.3734,10186207.664833
2013-09-13,69.4665,69.5627,68.7498,69.0321,9929123.0737421
2013-09-16,69.7029,69.8098,69.2331,69.3901,9726617.3727788
2013-09-17,69.4058,69.5392,69.038,69.4147,8073215.4495634
2013-09-18,69.2959,70.0755,68.8203,70.0755,12978648.580804
2013-09-19,70.1815,70.3001,69.9833,70.1981,8623840.9197141
2013-09-20,70.3001,70.708,69.8922,69.8922,18890804.906592
2013-09-23,69.7029,69.953,69.2174,69.4371,9464747.1992024
2013-09-24,69.3557,69.5216,68.7036,68.7575,9988527.3157388
2013-09-25,68.9155,68.9527,67.8613,67.869,9613943.571128
